epoch,timestamp,vm_count,workload_variation,prediction_risk,adaptive_signal,adaptive_mode,exploration_probability,standard_fitness,adaptive_fitness,standard_time_ms,adaptive_time_ms,standard_feasible,adaptive_feasible,standard_placement,adaptive_placement
753,1378829700,7,0.100912,0.106886,0.103302,BALANCED,0.261981,0.0305172697,0.0305172697,7.2635,4.2060,true,true,"[17, 14, 17, 17, 17, 14, 17]","[17, 14, 17, 17, 17, 14, 17]"
754,1378830000,7,0.098119,0.158257,0.122175,BALANCED,0.273305,0.0305985325,0.0305985325,6.7623,4.1758,true,true,"[16, 16, 16, 16, 11, 16, 11]","[18, 18, 18, 18, 13, 18, 13]"
755,1378830300,7,0.096928,0.122214,0.107042,BALANCED,0.264225,0.0305537339,0.0305537339,5.2740,2.6539,true,true,"[11, 17, 17, 17, 17, 17, 11]","[12, 19, 19, 19, 19, 19, 12]"
756,1378830600,7,0.092451,0.117071,0.102299,BALANCED,0.261380,0.0304793698,0.0304897058,4.8849,2.6135,true,true,"[14, 14, 18, 18, 14, 18, 18]","[18, 18, 18, 18, 13, 18, 13]"
757,1378830900,7,0.087504,0.115943,0.098880,EXPLOITATION,0.259328,0.0305096778,0.0305096778,5.0535,2.5126,true,true,"[11, 11, 17, 17, 11, 17, 17]","[13, 13, 16, 16, 13, 16, 16]"
758,1378831200,7,0.082493,0.103843,0.091033,EXPLOITATION,0.254620,0.0305579738,0.0305675014,4.8194,4.1160,true,true,"[10, 16, 16, 16, 16, 16, 10]","[14, 14, 17, 17, 14, 17, 17]"
759,1378831500,7,0.080990,0.107529,0.091605,EXPLOITATION,0.254963,0.0306216152,0.0306216152,4.8815,2.4079,true,true,"[18, 18, 18, 18, 11, 18, 11]","[18, 18, 18, 18, 11, 18, 11]"
760,1378831800,7,0.076141,0.141771,0.102393,BALANCED,0.261436,0.0305070609,0.0305070609,4.3914,4.5304,true,true,"[19, 12, 19, 19, 19, 12, 19]","[19, 12, 19, 19, 19, 12, 19]"
761,1378832100,7,0.072801,0.101629,0.084332,EXPLOITATION,0.250599,0.0304927561,0.0304970448,4.6653,2.1082,true,true,"[10, 17, 17, 17, 10, 10, 17]","[10, 19, 19, 19, 19, 19, 10]"
762,1378832400,7,0.056961,0.131543,0.086794,EXPLOITATION,0.252076,0.0304790214,0.0304936936,6.0413,4.0583,true,true,"[15, 15, 19, 19, 15, 19, 19]","[14, 19, 19, 19, 14, 14, 19]"
763,1378832700,7,0.057038,0.183629,0.107674,BALANCED,0.264604,0.0303985343,0.0303969147,6.1518,3.5571,true,true,"[12, 19, 19, 19, 19, 19, 12]","[11, 11, 18, 18, 11, 18, 18]"
764,1378833000,7,0.056237,0.184786,0.107657,BALANCED,0.264594,0.0293348547,0.0293416699,7.9203,2.7417,true,true,"[19, 15, 19, 19, 19, 15, 19]","[16, 16, 16, 16, 13, 16, 13]"
765,1378833300,7,0.055922,0.158457,0.096936,EXPLOITATION,0.258162,0.0305427109,0.0305427109,5.0707,2.4479,true,true,"[16, 15, 16, 16, 16, 15, 16]","[17, 13, 17, 17, 17, 13, 17]"
766,1378833600,7,0.056136,0.130671,0.085950,EXPLOITATION,0.251570,0.0305144514,0.0305144514,6.6307,2.2440,true,true,"[19, 11, 19, 19, 19, 11, 19]","[17, 15, 17, 17, 17, 15, 17]"
767,1378833900,7,0.054599,0.133229,0.086051,EXPLOITATION,0.251631,0.0305287718,0.0305287718,4.8156,2.5012,true,true,"[18, 15, 18, 18, 18, 15, 18]","[19, 15, 19, 19, 19, 15, 19]"
768,1378834200,7,0.055537,0.140586,0.089557,EXPLOITATION,0.253734,0.0292985539,0.0292985539,7.5216,2.3448,true,true,"[18, 18, 18, 18, 15, 18, 15]","[19, 19, 19, 19, 15, 19, 15]"
769,1378834500,7,0.052225,0.129257,0.083038,EXPLOITATION,0.249823,0.0293187559,0.0293187559,4.8482,2.0923,true,true,"[18, 11, 18, 18, 18, 11, 18]","[18, 15, 18, 18, 18, 15, 18]"
770,1378834800,7,0.062565,0.150171,0.097608,EXPLOITATION,0.258565,0.0305725704,0.0305725704,5.8008,2.5211,true,true,"[18, 18, 18, 18, 13, 18, 13]","[17, 17, 17, 17, 14, 17, 14]"
771,1378835100,7,0.066886,0.173829,0.109663,BALANCED,0.265798,0.0305501122,0.0305501122,5.7449,4.1290,true,true,"[18, 11, 18, 18, 18, 11, 18]","[18, 11, 18, 18, 18, 11, 18]"
772,1378835400,7,0.069083,0.195643,0.119707,BALANCED,0.271824,0.0305122850,0.0305122850,5.7386,2.7074,true,true,"[17, 14, 17, 17, 17, 14, 17]","[18, 14, 18, 18, 18, 14, 18]"
773,1378835700,7,0.069483,0.171871,0.110438,BALANCED,0.266263,0.0304588437,0.0304588437,4.8218,3.3814,true,true,"[19, 13, 19, 19, 19, 13, 19]","[16, 15, 16, 16, 16, 15, 16]"
774,1378836000,7,0.070678,0.155929,0.104778,BALANCED,0.262867,0.0304794972,0.0304794972,4.8570,2.4959,true,true,"[17, 12, 17, 17, 17, 12, 17]","[18, 14, 18, 18, 18, 14, 18]"
775,1378836300,7,0.071325,0.139443,0.098572,EXPLOITATION,0.259143,0.0305116806,0.0305043642,4.4509,2.2496,true,true,"[16, 16, 16, 16, 15, 16, 15]","[18, 11, 18, 18, 18, 11, 18]"
776,1378836600,7,0.071704,0.097729,0.082114,EXPLOITATION,0.249268,0.0305329268,0.0305329268,7.6598,2.2621,true,true,"[14, 19, 19, 19, 19, 19, 14]","[14, 18, 18, 18, 18, 18, 14]"
777,1378836900,7,0.072288,0.085614,0.077618,EXPLOITATION,0.246571,0.0304898794,0.0305028996,5.4731,2.4811,true,true,"[12, 19, 19, 19, 12, 12, 19]","[17, 14, 17, 17, 17, 14, 17]"
778,1378837200,7,0.072853,0.099757,0.083615,EXPLOITATION,0.250169,0.0305553086,0.0305677843,5.2319,2.2354,true,true,"[15, 19, 19, 19, 19, 19, 15]","[10, 19, 10, 19, 19, 19, 19]"
779,1378837500,7,0.069101,0.090729,0.077752,EXPLOITATION,0.246651,0.0304573727,0.0304573727,4.9708,2.0581,true,true,"[10, 17, 17, 17, 17, 17, 10]","[14, 19, 19, 19, 19, 19, 14]"
780,1378837800,7,0.069712,0.089486,0.077622,EXPLOITATION,0.246573,0.0305034410,0.0305059179,7.0910,2.2380,true,true,"[14, 19, 19, 19, 14, 14, 19]","[17, 15, 17, 17, 17, 15, 17]"
781,1378838100,7,0.069776,0.091243,0.078363,EXPLOITATION,0.247018,0.0305149513,0.0305149513,7.2648,3.6681,true,true,"[19, 13, 19, 19, 19, 13, 19]","[19, 10, 19, 19, 19, 10, 19]"
782,1378838400,7,0.069095,0.087800,0.076577,EXPLOITATION,0.245946,0.0304910793,0.0304910793,5.2661,2.1104,true,true,"[10, 19, 19, 19, 19, 19, 10]","[12, 17, 17, 17, 17, 17, 12]"
783,1378838700,7,0.068484,0.108271,0.084399,EXPLOITATION,0.250639,0.0292107892,0.0292124875,4.6694,3.2054,true,true,"[18, 18, 18, 11, 18, 18, 18]","[18, 18, 15, 18, 15, 18, 18]"
784,1378839000,7,0.068585,0.124229,0.090842,EXPLOITATION,0.254505,0.0303767195,0.0303779360,5.9660,2.6644,true,true,"[18, 18, 13, 18, 13, 18, 18]","[18, 18, 18, 18, 13, 18, 13]"
785,1378839300,7,0.067937,0.096171,0.079231,EXPLOITATION,0.247538,0.0303431194,0.0303431194,6.5132,3.2935,true,true,"[19, 19, 10, 19, 10, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
786,1378839600,7,0.067836,0.140543,0.096919,EXPLOITATION,0.258151,0.0303531971,0.0303531971,4.6531,2.2734,true,true,"[18, 18, 14, 18, 14, 18, 18]","[19, 19, 10, 19, 10, 19, 19]"
787,1378839900,7,0.068719,0.103243,0.082529,EXPLOITATION,0.249517,0.0303760765,0.0303760765,7.0106,3.6832,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 12, 19, 12, 19, 19]"
788,1378840200,7,0.075802,0.097529,0.084492,EXPLOITATION,0.250695,0.0304568113,0.0304642656,4.6297,2.3471,true,true,"[16, 15, 16, 16, 16, 15, 16]","[18, 18, 11, 18, 11, 18, 18]"
789,1378840500,7,0.088950,0.106657,0.096033,EXPLOITATION,0.257620,0.0292117213,0.0292117213,4.3777,3.7231,true,true,"[18, 18, 18, 14, 18, 18, 18]","[18, 18, 18, 14, 18, 18, 18]"
790,1378840800,7,0.092983,0.100657,0.096053,EXPLOITATION,0.257632,0.0303985850,0.0303985850,4.3298,2.3884,true,true,"[18, 18, 13, 18, 13, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
791,1378841100,7,0.093111,0.107886,0.099021,EXPLOITATION,0.259413,0.0303299520,0.0303299520,4.5765,2.7404,true,true,"[19, 19, 11, 19, 11, 19, 19]","[18, 18, 15, 18, 15, 18, 18]"
792,1378841400,7,0.093625,0.103957,0.097758,EXPLOITATION,0.258655,0.0303495751,0.0303495751,5.1128,2.2723,true,true,"[19, 19, 14, 19, 14, 19, 19]","[19, 19, 14, 19, 14, 19, 19]"
793,1378841700,7,0.096216,0.152114,0.118575,BALANCED,0.271145,0.0302060130,0.0302060130,4.8100,2.6279,true,true,"[15, 17, 15, 17, 17, 17, 17]","[13, 18, 13, 18, 18, 18, 18]"
794,1378842000,7,0.092124,0.143714,0.112760,BALANCED,0.267656,0.0304212744,0.0304212744,5.7049,2.2781,true,true,"[18, 10, 18, 18, 18, 10, 18]","[16, 14, 16, 16, 16, 14, 16]"
795,1378842300,7,0.091895,0.172871,0.124286,BALANCED,0.274571,0.0292042157,0.0292042157,4.3823,2.3845,true,true,"[18, 18, 18, 15, 18, 18, 18]","[19, 19, 19, 15, 19, 19, 19]"
796,1378842600,7,0.093240,0.188786,0.131458,BALANCED,0.278875,0.0304031762,0.0304119646,6.5735,2.3464,true,true,"[18, 12, 18, 18, 18, 12, 18]","[18, 18, 18, 18, 10, 18, 10]"
797,1378842900,7,0.093050,0.169186,0.123504,BALANCED,0.274103,0.0303647630,0.0303647630,4.5453,3.1394,true,true,"[16, 16, 12, 16, 12, 16, 16]","[17, 17, 10, 17, 10, 17, 17]"
798,1378843200,7,0.093952,0.163029,0.121582,BALANCED,0.272949,0.0303425573,0.0303425573,8.6003,2.5850,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 15, 18, 15, 18, 18]"
799,1378843500,7,0.094535,0.169657,0.124584,BALANCED,0.274750,0.0304548055,0.0304391138,4.4609,2.5708,true,true,"[19, 19, 19, 19, 15, 19, 15]","[16, 14, 16, 16, 16, 14, 16]"
800,1378843800,7,0.094049,0.167700,0.123510,BALANCED,0.274106,0.0304849285,0.0304679355,5.3839,2.4002,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 13, 18, 18, 18, 13, 18]"
801,1378844100,7,0.093774,0.162914,0.121430,BALANCED,0.272858,0.0303779462,0.0303779462,4.6618,3.5754,true,true,"[18, 18, 12, 18, 12, 18, 18]","[19, 19, 14, 19, 14, 19, 19]"
802,1378844400,7,0.093338,0.119786,0.103917,BALANCED,0.262350,0.0304303825,0.0304303825,5.9328,2.3664,true,true,"[17, 12, 17, 17, 17, 12, 17]","[19, 10, 19, 19, 19, 10, 19]"
803,1378844700,7,0.091984,0.147157,0.114053,BALANCED,0.268432,0.0303803427,0.0303803427,4.4181,2.6087,true,true,"[18, 13, 18, 18, 18, 13, 18]","[19, 12, 19, 19, 19, 12, 19]"
804,1378845000,7,0.091461,0.148114,0.114123,BALANCED,0.268474,0.0303244451,0.0303244451,5.8853,2.5796,true,true,"[19, 19, 12, 19, 12, 19, 19]","[19, 19, 12, 19, 12, 19, 19]"
805,1378845300,7,0.090572,0.113143,0.099600,EXPLOITATION,0.259760,0.0303720228,0.0303720228,4.3081,2.5946,true,true,"[17, 17, 15, 17, 15, 17, 17]","[19, 19, 13, 19, 13, 19, 19]"
806,1378845600,7,0.087987,0.115114,0.098838,EXPLOITATION,0.259303,0.0303816391,0.0303816391,6.0635,2.3564,true,true,"[19, 19, 15, 19, 15, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
807,1378845900,7,0.085329,0.131271,0.103706,BALANCED,0.262224,0.0292029179,0.0292029179,4.9078,2.4797,true,true,"[18, 18, 18, 15, 18, 18, 18]","[18, 18, 18, 13, 18, 18, 18]"
808,1378846200,7,0.082533,0.129171,0.101188,BALANCED,0.260713,0.0303265403,0.0303265403,5.5857,2.9832,true,true,"[16, 16, 14, 16, 14, 16, 16]","[16, 16, 14, 16, 14, 16, 16]"
809,1378846500,7,0.077834,0.120614,0.094946,EXPLOITATION,0.256968,0.0303648267,0.0303648267,4.8480,2.4139,true,true,"[17, 17, 10, 17, 10, 17, 17]","[19, 19, 14, 19, 14, 19, 19]"
810,1378846800,7,0.072340,0.106614,0.086050,EXPLOITATION,0.251630,0.0291343884,0.0291343884,4.6480,3.5537,true,true,"[19, 19, 19, 13, 19, 19, 19]","[19, 19, 19, 13, 19, 19, 19]"
811,1378847100,7,0.067925,0.098443,0.080132,EXPLOITATION,0.248079,0.0303771061,0.0303771061,4.2347,3.0827,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 10, 18, 10, 18, 18]"
812,1378847400,7,0.064411,0.091671,0.075315,EXPLOITATION,0.245189,0.0303780948,0.0303780948,4.4394,3.1803,true,true,"[18, 18, 15, 18, 15, 18, 18]","[16, 16, 14, 16, 14, 16, 16]"
813,1378847700,7,0.051247,0.097914,0.069914,EXPLOITATION,0.241949,0.0303609911,0.0303609911,4.4643,2.0670,true,true,"[18, 18, 13, 18, 13, 18, 18]","[18, 18, 15, 18, 15, 18, 18]"
814,1378848000,7,0.101154,0.182814,0.133818,BALANCED,0.280291,0.0305695501,0.0305695501,4.5961,2.3161,true,true,"[13, 13, 17, 17, 13, 17, 17]","[14, 14, 18, 18, 14, 18, 18]"
815,1378848300,7,0.101120,0.157600,0.123712,BALANCED,0.274227,0.0292654577,0.0292654577,7.2293,2.4095,true,true,"[12, 17, 17, 17, 17, 17, 12]","[11, 17, 17, 17, 17, 17, 11]"
816,1378848600,7,0.114528,0.175186,0.138791,BALANCED,0.283275,0.0305386868,0.0305592375,4.4812,2.5153,true,true,"[11, 17, 17, 17, 11, 11, 17]","[16, 13, 16, 16, 16, 13, 16]"
817,1378848900,7,0.114323,0.142657,0.125657,BALANCED,0.275394,0.0291827330,0.0291827330,5.8924,2.3817,true,true,"[16, 16, 16, 14, 16, 16, 16]","[16, 16, 16, 14, 16, 16, 16]"
818,1378849200,7,0.114665,0.137214,0.123685,BALANCED,0.274211,0.0292156393,0.0292156393,4.4923,2.8948,true,true,"[17, 17, 17, 13, 17, 17, 17]","[17, 17, 17, 15, 17, 17, 17]"
819,1378849500,7,0.117479,0.186429,0.145059,BALANCED,0.287035,0.0303952843,0.0303952843,5.6863,2.5997,true,true,"[16, 16, 12, 16, 12, 16, 16]","[16, 16, 12, 16, 12, 16, 16]"
820,1378849800,7,0.117843,0.187457,0.145689,BALANCED,0.287413,0.0291191774,0.0291191774,4.3617,2.3528,true,true,"[19, 19, 19, 15, 19, 19, 19]","[17, 17, 17, 13, 17, 17, 17]"
821,1378850100,7,0.117736,0.175900,0.141002,BALANCED,0.284601,0.0303603695,0.0303603695,5.6983,2.4147,true,true,"[19, 19, 10, 19, 10, 19, 19]","[19, 19, 10, 19, 10, 19, 19]"
822,1378850400,7,0.117583,0.209629,0.154401,BALANCED,0.292641,0.0303953158,0.0303953158,4.4120,2.6545,true,true,"[16, 16, 14, 16, 14, 16, 16]","[18, 18, 15, 18, 15, 18, 18]"
823,1378850700,7,0.117333,0.175129,0.140451,BALANCED,0.284271,0.0303742099,0.0303742099,4.9280,4.7740,true,true,"[18, 18, 13, 18, 13, 18, 18]","[16, 16, 12, 16, 12, 16, 16]"
824,1378851000,7,0.120578,0.169871,0.140295,BALANCED,0.284177,0.0306105084,0.0306105084,5.4257,3.3150,true,true,"[18, 10, 18, 18, 18, 10, 18]","[18, 13, 18, 18, 18, 13, 18]"
825,1378851300,7,0.120636,0.164100,0.138021,BALANCED,0.282813,0.0305092952,0.0305336550,6.3707,2.5718,true,true,"[14, 17, 17, 17, 17, 17, 14]","[18, 18, 18, 18, 14, 18, 14]"
826,1378851600,7,0.120333,0.171871,0.140948,BALANCED,0.284569,0.0305228868,0.0305228868,4.6923,2.3326,true,true,"[11, 17, 17, 17, 17, 17, 11]","[13, 19, 19, 19, 19, 19, 13]"
827,1378851900,7,0.124321,0.164586,0.140427,BALANCED,0.284256,0.0306087726,0.0306842980,5.3089,2.3221,true,true,"[11, 18, 18, 18, 18, 18, 11]","[17, 17, 15, 17, 15, 17, 17]"
828,1378852200,7,0.150525,0.195271,0.168424,BALANCED,0.301054,0.0306047473,0.0306184039,4.2979,2.4663,true,true,"[14, 18, 18, 18, 18, 18, 14]","[12, 19, 19, 19, 12, 12, 19]"
829,1378852500,7,0.150510,0.160614,0.154552,BALANCED,0.292731,0.0305101269,0.0305108134,5.3964,2.9951,true,true,"[11, 19, 19, 19, 11, 11, 19]","[12, 17, 17, 17, 17, 17, 12]"
830,1378852800,7,0.155588,0.153743,0.154850,BALANCED,0.292910,0.0293048746,0.0293048746,4.5695,2.4865,true,true,"[12, 17, 17, 17, 12, 12, 17]","[12, 17, 17, 17, 12, 12, 17]"
831,1378853100,7,0.155377,0.162829,0.158358,BALANCED,0.295015,0.0305031411,0.0305031411,4.4651,3.3699,true,true,"[13, 19, 19, 19, 13, 13, 19]","[13, 19, 19, 19, 13, 13, 19]"
832,1378853400,7,0.155206,0.157986,0.156318,BALANCED,0.293791,0.0304837721,0.0304837721,4.3845,2.5914,true,true,"[13, 18, 18, 18, 18, 18, 13]","[13, 18, 18, 18, 18, 18, 13]"
833,1378853700,7,0.155203,0.152186,0.153996,BALANCED,0.292398,0.0304597060,0.0304628272,4.4642,2.8042,true,true,"[15, 18, 18, 18, 15, 15, 18]","[12, 17, 17, 17, 17, 17, 12]"
834,1378854000,7,0.155426,0.152057,0.154078,BALANCED,0.292447,0.0304058806,0.0304058806,7.5591,2.8191,true,true,"[11, 19, 19, 19, 11, 11, 19]","[11, 19, 19, 19, 11, 11, 19]"
835,1378854300,7,0.155469,0.142629,0.150333,BALANCED,0.290200,0.0304758809,0.0304758809,7.6183,3.7901,true,true,"[15, 18, 18, 18, 18, 18, 15]","[15, 18, 18, 18, 18, 18, 15]"
836,1378854600,7,0.155796,0.142286,0.150392,BALANCED,0.290235,0.0304651954,0.0304670085,4.8774,2.5719,true,true,"[13, 18, 18, 18, 13, 13, 18]","[14, 19, 19, 19, 19, 19, 14]"
837,1378854900,7,0.155845,0.143300,0.150827,BALANCED,0.290496,0.0304643210,0.0304643210,4.4577,3.1324,true,true,"[15, 17, 17, 17, 15, 15, 17]","[12, 19, 19, 19, 12, 12, 19]"
838,1378855200,7,0.137246,0.187643,0.157404,BALANCED,0.294443,0.0304606244,0.0304606244,5.3999,2.4451,true,true,"[12, 17, 17, 17, 17, 17, 12]","[12, 19, 19, 19, 19, 19, 12]"
839,1378855500,7,0.137563,0.242400,0.179498,BALANCED,0.307699,0.0304292149,0.0304292149,4.9225,3.5412,true,true,"[19, 19, 13, 19, 13, 19, 19]","[18, 18, 12, 18, 12, 18, 18]"
840,1378855800,7,0.126933,0.227529,0.167171,BALANCED,0.300303,0.0304530790,0.0304530790,4.5412,2.5399,true,true,"[17, 17, 11, 17, 11, 17, 17]","[17, 17, 10, 17, 10, 17, 17]"
841,1378856100,7,0.124327,0.162514,0.139602,BALANCED,0.283761,0.0304245745,0.0304490387,4.4042,3.9614,true,true,"[10, 19, 10, 19, 19, 19, 19]","[17, 17, 15, 17, 15, 17, 17]"
842,1378856400,7,0.126603,0.161971,0.140750,BALANCED,0.284450,0.0302011071,0.0302483865,4.5855,2.4152,true,true,"[13, 18, 13, 18, 18, 18, 18]","[14, 14, 17, 17, 14, 17, 17]"
843,1378856700,7,0.120339,0.170614,0.140449,BALANCED,0.284270,0.0304792503,0.0304792503,4.4296,3.7146,true,true,"[17, 17, 14, 17, 14, 17, 17]","[18, 18, 14, 18, 14, 18, 18]"
844,1378857000,7,0.122179,0.181986,0.146102,BALANCED,0.287661,0.0291412084,0.0291412084,4.7419,2.6144,true,true,"[17, 17, 12, 17, 12, 17, 17]","[18, 18, 15, 18, 15, 18, 18]"
845,1378857300,7,0.122402,0.173786,0.142955,BALANCED,0.285773,0.0291398440,0.0291426679,4.5220,2.5117,true,true,"[19, 19, 13, 19, 13, 19, 19]","[19, 19, 19, 19, 11, 19, 11]"
846,1378857600,7,0.145722,0.211214,0.171919,BALANCED,0.303151,0.0304295420,0.0304295420,6.2352,2.4557,true,true,"[18, 18, 11, 18, 11, 18, 18]","[17, 17, 12, 17, 12, 17, 17]"
847,1378857900,7,0.145709,0.194229,0.165117,BALANCED,0.299070,0.0304624179,0.0304806712,4.8983,3.3835,true,true,"[13, 18, 13, 18, 18, 18, 18]","[17, 17, 11, 17, 11, 17, 17]"
848,1378858200,7,0.144438,0.197529,0.165674,BALANCED,0.299405,0.0304725404,0.0304902411,5.2342,2.5980,true,true,"[12, 19, 12, 19, 19, 19, 19]","[19, 19, 14, 19, 14, 19, 19]"
849,1378858500,7,0.147509,0.191000,0.164905,BALANCED,0.298943,0.0304298765,0.0304298765,4.2496,2.6874,true,true,"[11, 19, 11, 19, 19, 19, 19]","[12, 19, 12, 19, 19, 19, 19]"
850,1378858800,7,0.147815,0.206957,0.171472,BALANCED,0.302883,0.0304387525,0.0304880392,6.7591,2.7714,true,true,"[12, 19, 12, 19, 19, 19, 19]","[19, 19, 15, 19, 15, 19, 19]"
851,1378859100,7,0.369195,0.243229,0.318808,EXPLORATION,0.391285,0.0308958351,0.0308901649,5.5837,3.3019,true,true,"[10, 18, 18, 18, 18, 18, 10]","[13, 19, 19, 19, 13, 13, 19]"
852,1378859400,7,0.486982,0.244414,0.389955,EXPLORATION,0.433973,0.0309138814,0.0309148610,5.8914,5.1731,true,true,"[12, 12, 18, 18, 12, 18, 18]","[10, 16, 16, 16, 16, 16, 10]"
853,1378859700,7,0.563954,0.222986,0.427567,EXPLORATION,0.456540,0.0308020771,0.0308020771,4.4304,4.7691,true,true,"[18, 18, 18, 18, 14, 18, 14]","[17, 17, 17, 17, 12, 17, 12]"
854,1378860000,7,0.564715,0.210957,0.423212,EXPLORATION,0.453927,0.0305258287,0.0305098667,4.3461,3.9828,true,true,"[13, 16, 13, 16, 16, 16, 16]","[10, 19, 19, 19, 10, 10, 19]"
855,1378860300,7,0.579959,0.230171,0.440044,EXPLORATION,0.464027,0.0305319763,0.0305334497,6.5248,4.7203,true,true,"[10, 16, 10, 16, 16, 16, 16]","[10, 18, 18, 18, 18, 18, 10]"
856,1378860600,7,0.591121,0.258386,0.458027,EXPLORATION,0.474816,0.0304694986,0.0304696306,4.4908,4.0126,true,true,"[10, 10, 19, 19, 10, 19, 19]","[11, 19, 19, 19, 11, 11, 19]"
857,1378860900,7,0.592903,0.223029,0.444953,EXPLORATION,0.466972,0.0304155548,0.0304155548,5.9266,3.9843,true,true,"[19, 19, 15, 19, 15, 19, 19]","[19, 19, 13, 19, 13, 19, 19]"
858,1378861200,7,0.592732,0.220929,0.444010,EXPLORATION,0.466406,0.0304422908,0.0304418066,4.1895,5.7488,true,true,"[13, 18, 18, 18, 18, 18, 13]","[12, 19, 19, 19, 12, 12, 19]"
859,1378861500,7,0.592683,0.260900,0.459970,EXPLORATION,0.475982,0.0304795467,0.0304795467,4.4055,4.0564,true,true,"[17, 17, 17, 17, 10, 17, 10]","[17, 17, 17, 17, 14, 17, 14]"
860,1378861800,7,0.592154,0.227386,0.446247,EXPLORATION,0.467748,0.0303692629,0.0303692629,4.4773,4.8956,true,true,"[18, 18, 18, 18, 14, 18, 14]","[19, 19, 19, 19, 13, 19, 13]"
861,1378862100,7,0.591570,0.203743,0.436439,EXPLORATION,0.461864,0.0303688376,0.0303688376,4.3352,4.0173,true,true,"[17, 17, 11, 17, 11, 17, 17]","[19, 19, 11, 19, 11, 19, 19]"
862,1378862400,7,0.591402,0.220114,0.442887,EXPLORATION,0.465732,0.0303329651,0.0303329651,5.7589,4.6184,true,true,"[18, 18, 18, 18, 10, 18, 10]","[19, 19, 19, 19, 10, 19, 10]"
863,1378862700,7,0.590828,0.232229,0.447388,EXPLORATION,0.468433,0.0303438816,0.0303438816,5.3030,4.2044,true,true,"[19, 19, 10, 19, 10, 19, 19]","[19, 19, 10, 19, 10, 19, 19]"
864,1378863000,7,0.590706,0.236714,0.449109,EXPLORATION,0.469465,0.0303845450,0.0303845450,5.7187,3.9419,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 15, 18, 15, 18, 18]"
865,1378863300,7,0.590556,0.202500,0.435334,EXPLORATION,0.461200,0.0303664070,0.0303664070,5.6859,5.3295,true,true,"[18, 18, 10, 18, 10, 18, 18]","[18, 18, 10, 18, 10, 18, 18]"
866,1378863600,7,0.587751,0.215357,0.438793,EXPLORATION,0.463276,0.0303894021,0.0303894021,4.8557,3.9585,true,true,"[18, 18, 13, 18, 13, 18, 18]","[18, 18, 13, 18, 13, 18, 18]"
867,1378863900,7,0.591240,0.216571,0.441373,EXPLORATION,0.464824,0.0304039342,0.0304039342,5.1609,4.1240,true,true,"[19, 19, 10, 19, 10, 19, 19]","[19, 19, 10, 19, 10, 19, 19]"
868,1378864200,7,0.589972,0.215657,0.440246,EXPLORATION,0.464148,0.0303721452,0.0303721452,4.4525,4.7985,true,true,"[16, 16, 15, 16, 15, 16, 16]","[19, 19, 10, 19, 10, 19, 19]"
869,1378864500,7,0.588090,0.208986,0.436448,EXPLORATION,0.461869,0.0303549400,0.0303549400,5.4499,3.8740,true,true,"[16, 16, 14, 16, 14, 16, 16]","[17, 17, 14, 17, 14, 17, 17]"
870,1378864800,7,0.574200,0.208657,0.427983,EXPLORATION,0.456790,0.0291837422,0.0291837422,4.2213,4.6654,true,true,"[18, 18, 15, 18, 15, 18, 18]","[18, 18, 15, 18, 15, 18, 18]"
871,1378865100,7,0.574056,0.216257,0.430937,EXPLORATION,0.458562,0.0303695921,0.0303695921,5.5874,3.9310,true,true,"[19, 19, 19, 19, 13, 19, 13]","[18, 18, 18, 18, 14, 18, 14]"
872,1378865400,7,0.574151,0.208529,0.427902,EXPLORATION,0.456741,0.0303408053,0.0303408053,4.3035,5.1660,true,true,"[17, 17, 13, 17, 13, 17, 17]","[16, 16, 13, 16, 13, 16, 16]"
873,1378865700,7,0.575373,0.208386,0.428578,EXPLORATION,0.457147,0.0303659959,0.0303659959,4.3203,4.2786,true,true,"[19, 10, 19, 19, 19, 10, 19]","[19, 13, 19, 19, 19, 13, 19]"
874,1378866000,7,0.576843,0.199414,0.425871,EXPLORATION,0.455523,0.0292075375,0.0292075375,4.2645,4.9411,true,true,"[16, 16, 16, 14, 16, 16, 16]","[16, 16, 16, 14, 16, 16, 16]"
875,1378866300,7,0.501811,0.197229,0.379978,EXPLORATION,0.427987,0.0303308021,0.0303308021,4.6837,4.5332,true,true,"[17, 17, 10, 17, 10, 17, 17]","[18, 18, 14, 18, 14, 18, 18]"
876,1378866600,7,0.380619,0.199257,0.308074,EXPLORATION,0.384845,0.0303741862,0.0303741862,4.8343,3.7345,true,true,"[17, 17, 14, 17, 14, 17, 17]","[19, 19, 14, 19, 14, 19, 19]"
877,1378866900,7,0.096097,0.119271,0.105367,BALANCED,0.263220,0.0291543920,0.0291543920,5.2520,2.3471,true,true,"[17, 17, 13, 17, 13, 17, 17]","[17, 17, 14, 17, 14, 17, 17]"
